instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,_date
44528386,173939,SONACOMS26JUN580PE,SONACOMS,0.0,2026-06-30,580.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
36018690,140698,SONACOMS26JUN655PE,SONACOMS,0.0,2026-06-30,655.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
13000450,50783,SONACOMS26JUN690CE,SONACOMS,0.0,2026-06-30,690.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
13001218,50786,SONACOMS26JUN690PE,SONACOMS,0.0,2026-06-30,690.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
44532226,173954,SONACOMS26JUN680CE,SONACOMS,0.0,2026-06-30,680.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
44532482,173955,SONACOMS26JUN680PE,SONACOMS,0.0,2026-06-30,680.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
10990850,42933,SONACOMS26JUN670CE,SONACOMS,0.0,2026-06-30,670.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
10991106,42934,SONACOMS26JUN670PE,SONACOMS,0.0,2026-06-30,670.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
36018946,140699,SONACOMS26JUN665CE,SONACOMS,0.0,2026-06-30,665.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
36019202,140700,SONACOMS26JUN665PE,SONACOMS,0.0,2026-06-30,665.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
44531714,173952,SONACOMS26JUN660CE,SONACOMS,0.0,2026-06-30,660.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
44531970,173953,SONACOMS26JUN660PE,SONACOMS,0.0,2026-06-30,660.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
36018434,140697,SONACOMS26JUN655CE,SONACOMS,0.0,2026-06-30,655.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
35977218,140536,SONACOMS26JUN575CE,SONACOMS,0.0,2026-06-30,575.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
35977474,140537,SONACOMS26JUN575PE,SONACOMS,0.0,2026-06-30,575.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
44527618,173936,SONACOMS26JUN570CE,SONACOMS,0.0,2026-06-30,570.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
44527874,173937,SONACOMS26JUN570PE,SONACOMS,0.0,2026-06-30,570.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
35976706,140534,SONACOMS26JUN565CE,SONACOMS,0.0,2026-06-30,565.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
35976962,140535,SONACOMS26JUN565PE,SONACOMS,0.0,2026-06-30,565.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
44527106,173934,SONACOMS26JUN560CE,SONACOMS,0.0,2026-06-30,560.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
44527362,173935,SONACOMS26JUN560PE,SONACOMS,0.0,2026-06-30,560.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
35976194,140532,SONACOMS26JUN555CE,SONACOMS,0.0,2026-06-30,555.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
35976450,140533,SONACOMS26JUN555PE,SONACOMS,0.0,2026-06-30,555.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
44526594,173932,SONACOMS26JUN550CE,SONACOMS,0.0,2026-06-30,550.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
44526850,173933,SONACOMS26JUN550PE,SONACOMS,0.0,2026-06-30,550.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
44526082,173930,SONACOMS26JUN540CE,SONACOMS,0.0,2026-06-30,540.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
44526338,173931,SONACOMS26JUN540PE,SONACOMS,0.0,2026-06-30,540.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
44525570,173928,SONACOMS26JUN530CE,SONACOMS,0.0,2026-06-30,530.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
44525826,173929,SONACOMS26JUN530PE,SONACOMS,0.0,2026-06-30,530.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
44525058,173926,SONACOMS26JUN520CE,SONACOMS,0.0,2026-06-30,520.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
44525314,173927,SONACOMS26JUN520PE,SONACOMS,0.0,2026-06-30,520.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
35974402,140525,SONACOMS26JUN515PE,SONACOMS,0.0,2026-06-30,515.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
44524802,173925,SONACOMS26JUN510PE,SONACOMS,0.0,2026-06-30,510.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
35973634,140522,SONACOMS26JUN505CE,SONACOMS,0.0,2026-06-30,505.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
44524034,173922,SONACOMS26JUN500CE,SONACOMS,0.0,2026-06-30,500.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
44524290,173923,SONACOMS26JUN500PE,SONACOMS,0.0,2026-06-30,500.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
44523778,173921,SONACOMS26JUN490PE,SONACOMS,0.0,2026-06-30,490.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
36046338,140806,SONACOMS26JUL620CE,SONACOMS,0.0,2026-07-28,620.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
36046594,140807,SONACOMS26JUL620PE,SONACOMS,0.0,2026-07-28,620.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37341186,145864,SONACOMS26JUL615CE,SONACOMS,0.0,2026-07-28,615.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37341442,145865,SONACOMS26JUL615PE,SONACOMS,0.0,2026-07-28,615.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37341698,145866,SONACOMS26JUL625CE,SONACOMS,0.0,2026-07-28,625.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37341954,145867,SONACOMS26JUL625PE,SONACOMS,0.0,2026-07-28,625.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
36045826,140804,SONACOMS26JUL610CE,SONACOMS,0.0,2026-07-28,610.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
36046082,140805,SONACOMS26JUL610PE,SONACOMS,0.0,2026-07-28,610.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
36046850,140808,SONACOMS26JUL630CE,SONACOMS,0.0,2026-07-28,630.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
36047106,140809,SONACOMS26JUL630PE,SONACOMS,0.0,2026-07-28,630.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37340674,145862,SONACOMS26JUL605CE,SONACOMS,0.0,2026-07-28,605.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37340930,145863,SONACOMS26JUL605PE,SONACOMS,0.0,2026-07-28,605.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37342210,145868,SONACOMS26JUL635CE,SONACOMS,0.0,2026-07-28,635.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37342466,145869,SONACOMS26JUL635PE,SONACOMS,0.0,2026-07-28,635.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
36045314,140802,SONACOMS26JUL600CE,SONACOMS,0.0,2026-07-28,600.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
36045570,140803,SONACOMS26JUL600PE,SONACOMS,0.0,2026-07-28,600.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
36047362,140810,SONACOMS26JUL640CE,SONACOMS,0.0,2026-07-28,640.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
36053250,140833,SONACOMS26JUL640PE,SONACOMS,0.0,2026-07-28,640.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37340162,145860,SONACOMS26JUL595CE,SONACOMS,0.0,2026-07-28,595.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37340418,145861,SONACOMS26JUL595PE,SONACOMS,0.0,2026-07-28,595.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37342722,145870,SONACOMS26JUL645CE,SONACOMS,0.0,2026-07-28,645.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37342978,145871,SONACOMS26JUL645PE,SONACOMS,0.0,2026-07-28,645.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
36044802,140800,SONACOMS26JUL590CE,SONACOMS,0.0,2026-07-28,590.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
36045058,140801,SONACOMS26JUL590PE,SONACOMS,0.0,2026-07-28,590.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
36053506,140834,SONACOMS26JUL650CE,SONACOMS,0.0,2026-07-28,650.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
36053762,140835,SONACOMS26JUL650PE,SONACOMS,0.0,2026-07-28,650.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37339650,145858,SONACOMS26JUL585CE,SONACOMS,0.0,2026-07-28,585.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37339906,145859,SONACOMS26JUL585PE,SONACOMS,0.0,2026-07-28,585.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37343234,145872,SONACOMS26JUL655CE,SONACOMS,0.0,2026-07-28,655.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37343490,145873,SONACOMS26JUL655PE,SONACOMS,0.0,2026-07-28,655.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
36054274,140837,SONACOMS26JUL660PE,SONACOMS,0.0,2026-07-28,660.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
36062466,140869,SONACOMS26JUL690CE,SONACOMS,0.0,2026-07-28,690.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
36062722,140870,SONACOMS26JUL690PE,SONACOMS,0.0,2026-07-28,690.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
36059394,140857,SONACOMS26JUL680CE,SONACOMS,0.0,2026-07-28,680.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
36059650,140858,SONACOMS26JUL680PE,SONACOMS,0.0,2026-07-28,680.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
36058370,140853,SONACOMS26JUL670CE,SONACOMS,0.0,2026-07-28,670.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
36058626,140854,SONACOMS26JUL670PE,SONACOMS,0.0,2026-07-28,670.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37343746,145874,SONACOMS26JUL665CE,SONACOMS,0.0,2026-07-28,665.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37344002,145875,SONACOMS26JUL665PE,SONACOMS,0.0,2026-07-28,665.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
36054018,140836,SONACOMS26JUL660CE,SONACOMS,0.0,2026-07-28,660.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
36044290,140798,SONACOMS26JUL580CE,SONACOMS,0.0,2026-07-28,580.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
36044546,140799,SONACOMS26JUL580PE,SONACOMS,0.0,2026-07-28,580.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37339138,145856,SONACOMS26JUL575CE,SONACOMS,0.0,2026-07-28,575.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37339394,145857,SONACOMS26JUL575PE,SONACOMS,0.0,2026-07-28,575.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
36043778,140796,SONACOMS26JUL570CE,SONACOMS,0.0,2026-07-28,570.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
36044034,140797,SONACOMS26JUL570PE,SONACOMS,0.0,2026-07-28,570.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37338626,145854,SONACOMS26JUL565CE,SONACOMS,0.0,2026-07-28,565.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37338882,145855,SONACOMS26JUL565PE,SONACOMS,0.0,2026-07-28,565.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
36042754,140792,SONACOMS26JUL560CE,SONACOMS,0.0,2026-07-28,560.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
36043522,140795,SONACOMS26JUL560PE,SONACOMS,0.0,2026-07-28,560.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37328386,145814,SONACOMS26JUL555CE,SONACOMS,0.0,2026-07-28,555.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37328898,145816,SONACOMS26JUL555PE,SONACOMS,0.0,2026-07-28,555.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
36041730,140788,SONACOMS26JUL550CE,SONACOMS,0.0,2026-07-28,550.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
36042498,140791,SONACOMS26JUL550PE,SONACOMS,0.0,2026-07-28,550.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
36038402,140775,SONACOMS26JUL540CE,SONACOMS,0.0,2026-07-28,540.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
36038658,140776,SONACOMS26JUL540PE,SONACOMS,0.0,2026-07-28,540.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
36037890,140773,SONACOMS26JUL530CE,SONACOMS,0.0,2026-07-28,530.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
36038146,140774,SONACOMS26JUL530PE,SONACOMS,0.0,2026-07-28,530.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37366530,145963,SONACOMS26AUG520CE,SONACOMS,0.0,2026-08-25,520.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37367042,145965,SONACOMS26AUG520PE,SONACOMS,0.0,2026-08-25,520.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37367810,145968,SONACOMS26AUG540CE,SONACOMS,0.0,2026-08-25,540.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37368066,145969,SONACOMS26AUG540PE,SONACOMS,0.0,2026-08-25,540.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37370114,145977,SONACOMS26AUG550CE,SONACOMS,0.0,2026-08-25,550.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37370370,145978,SONACOMS26AUG550PE,SONACOMS,0.0,2026-08-25,550.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37375746,145999,SONACOMS26AUG560CE,SONACOMS,0.0,2026-08-25,560.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37376002,146000,SONACOMS26AUG560PE,SONACOMS,0.0,2026-08-25,560.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37376258,146001,SONACOMS26AUG570CE,SONACOMS,0.0,2026-08-25,570.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37376514,146002,SONACOMS26AUG570PE,SONACOMS,0.0,2026-08-25,570.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37377282,146005,SONACOMS26AUG580CE,SONACOMS,0.0,2026-08-25,580.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37377538,146006,SONACOMS26AUG580PE,SONACOMS,0.0,2026-08-25,580.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37377794,146007,SONACOMS26AUG590CE,SONACOMS,0.0,2026-08-25,590.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37378050,146008,SONACOMS26AUG590PE,SONACOMS,0.0,2026-08-25,590.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37378306,146009,SONACOMS26AUG600CE,SONACOMS,0.0,2026-08-25,600.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37378562,146010,SONACOMS26AUG600PE,SONACOMS,0.0,2026-08-25,600.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37378818,146011,SONACOMS26AUG610CE,SONACOMS,0.0,2026-08-25,610.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37379074,146012,SONACOMS26AUG610PE,SONACOMS,0.0,2026-08-25,610.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37379330,146013,SONACOMS26AUG620CE,SONACOMS,0.0,2026-08-25,620.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37379586,146014,SONACOMS26AUG620PE,SONACOMS,0.0,2026-08-25,620.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37379842,146015,SONACOMS26AUG630CE,SONACOMS,0.0,2026-08-25,630.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37380098,146016,SONACOMS26AUG630PE,SONACOMS,0.0,2026-08-25,630.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37380354,146017,SONACOMS26AUG640CE,SONACOMS,0.0,2026-08-25,640.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37380610,146018,SONACOMS26AUG640PE,SONACOMS,0.0,2026-08-25,640.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37380866,146019,SONACOMS26AUG650CE,SONACOMS,0.0,2026-08-25,650.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37381122,146020,SONACOMS26AUG650PE,SONACOMS,0.0,2026-08-25,650.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37381378,146021,SONACOMS26AUG660CE,SONACOMS,0.0,2026-08-25,660.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37381634,146022,SONACOMS26AUG660PE,SONACOMS,0.0,2026-08-25,660.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37381890,146023,SONACOMS26AUG670CE,SONACOMS,0.0,2026-08-25,670.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37382146,146024,SONACOMS26AUG670PE,SONACOMS,0.0,2026-08-25,670.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37382402,146025,SONACOMS26AUG680CE,SONACOMS,0.0,2026-08-25,680.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37382658,146026,SONACOMS26AUG680PE,SONACOMS,0.0,2026-08-25,680.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
37385730,146038,SONACOMS26AUG700CE,SONACOMS,0.0,2026-08-25,700.0,0.05,1225,CE,NFO-OPT,NFO,2026-06-03
37386242,146040,SONACOMS26AUG700PE,SONACOMS,0.0,2026-08-25,700.0,0.05,1225,PE,NFO-OPT,NFO,2026-06-03
36120834,141097,SRF26JUN2780CE,SRF,0.0,2026-06-30,2780.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
36121090,141098,SRF26JUN2780PE,SRF,0.0,2026-06-30,2780.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
44572162,174110,SRF26JUN2760CE,SRF,0.0,2026-06-30,2760.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
44572418,174111,SRF26JUN2760PE,SRF,0.0,2026-06-30,2760.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
44572674,174112,SRF26JUN2800CE,SRF,0.0,2026-06-30,2800.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
44572930,174113,SRF26JUN2800PE,SRF,0.0,2026-06-30,2800.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
36120322,141095,SRF26JUN2740CE,SRF,0.0,2026-06-30,2740.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
36120578,141096,SRF26JUN2740PE,SRF,0.0,2026-06-30,2740.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
36121346,141099,SRF26JUN2820CE,SRF,0.0,2026-06-30,2820.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
36121602,141100,SRF26JUN2820PE,SRF,0.0,2026-06-30,2820.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
44571650,174108,SRF26JUN2720CE,SRF,0.0,2026-06-30,2720.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
44571906,174109,SRF26JUN2720PE,SRF,0.0,2026-06-30,2720.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
44573186,174114,SRF26JUN2840CE,SRF,0.0,2026-06-30,2840.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
44573442,174115,SRF26JUN2840PE,SRF,0.0,2026-06-30,2840.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
36119810,141093,SRF26JUN2700CE,SRF,0.0,2026-06-30,2700.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
36120066,141094,SRF26JUN2700PE,SRF,0.0,2026-06-30,2700.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
36121858,141101,SRF26JUN2860CE,SRF,0.0,2026-06-30,2860.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
36122114,141102,SRF26JUN2860PE,SRF,0.0,2026-06-30,2860.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
44571138,174106,SRF26JUN2680CE,SRF,0.0,2026-06-30,2680.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
44571394,174107,SRF26JUN2680PE,SRF,0.0,2026-06-30,2680.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
44573698,174116,SRF26JUN2880CE,SRF,0.0,2026-06-30,2880.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
44573954,174117,SRF26JUN2880PE,SRF,0.0,2026-06-30,2880.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
36118786,141089,SRF26JUN2660CE,SRF,0.0,2026-06-30,2660.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
36119042,141090,SRF26JUN2660PE,SRF,0.0,2026-06-30,2660.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
36122370,141103,SRF26JUN2900CE,SRF,0.0,2026-06-30,2900.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
36122626,141104,SRF26JUN2900PE,SRF,0.0,2026-06-30,2900.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
44570626,174104,SRF26JUN2640CE,SRF,0.0,2026-06-30,2640.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
44570882,174105,SRF26JUN2640PE,SRF,0.0,2026-06-30,2640.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
44574210,174118,SRF26JUN2920CE,SRF,0.0,2026-06-30,2920.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
44574466,174119,SRF26JUN2920PE,SRF,0.0,2026-06-30,2920.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
36123138,141106,SRF26JUN2940PE,SRF,0.0,2026-06-30,2940.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
44576770,174128,SRF26JUN3120CE,SRF,0.0,2026-06-30,3120.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
44577026,174129,SRF26JUN3120PE,SRF,0.0,2026-06-30,3120.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
44576258,174126,SRF26JUN3080CE,SRF,0.0,2026-06-30,3080.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
44576514,174127,SRF26JUN3080PE,SRF,0.0,2026-06-30,3080.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
44575746,174124,SRF26JUN3040CE,SRF,0.0,2026-06-30,3040.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
44576002,174125,SRF26JUN3040PE,SRF,0.0,2026-06-30,3040.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
44575234,174122,SRF26JUN3000CE,SRF,0.0,2026-06-30,3000.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
44575490,174123,SRF26JUN3000PE,SRF,0.0,2026-06-30,3000.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
36123394,141107,SRF26JUN2980CE,SRF,0.0,2026-06-30,2980.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
36123650,141108,SRF26JUN2980PE,SRF,0.0,2026-06-30,2980.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
44574722,174120,SRF26JUN2960CE,SRF,0.0,2026-06-30,2960.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
44574978,174121,SRF26JUN2960PE,SRF,0.0,2026-06-30,2960.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
36122882,141105,SRF26JUN2940CE,SRF,0.0,2026-06-30,2940.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
36118274,141087,SRF26JUN2620CE,SRF,0.0,2026-06-30,2620.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
36118530,141088,SRF26JUN2620PE,SRF,0.0,2026-06-30,2620.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
44570114,174102,SRF26JUN2600CE,SRF,0.0,2026-06-30,2600.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
44570370,174103,SRF26JUN2600PE,SRF,0.0,2026-06-30,2600.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
36117762,141085,SRF26JUN2580CE,SRF,0.0,2026-06-30,2580.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
36118018,141086,SRF26JUN2580PE,SRF,0.0,2026-06-30,2580.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
44569602,174100,SRF26JUN2560CE,SRF,0.0,2026-06-30,2560.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
44569858,174101,SRF26JUN2560PE,SRF,0.0,2026-06-30,2560.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
36105986,141039,SRF26JUN2540CE,SRF,0.0,2026-06-30,2540.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
36106242,141040,SRF26JUN2540PE,SRF,0.0,2026-06-30,2540.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
44569090,174098,SRF26JUN2520CE,SRF,0.0,2026-06-30,2520.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
44569346,174099,SRF26JUN2520PE,SRF,0.0,2026-06-30,2520.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
36105474,141037,SRF26JUN2500CE,SRF,0.0,2026-06-30,2500.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
36105730,141038,SRF26JUN2500PE,SRF,0.0,2026-06-30,2500.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
44568578,174096,SRF26JUN2480CE,SRF,0.0,2026-06-30,2480.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
44568834,174097,SRF26JUN2480PE,SRF,0.0,2026-06-30,2480.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
36104962,141035,SRF26JUN2460CE,SRF,0.0,2026-06-30,2460.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
36105218,141036,SRF26JUN2460PE,SRF,0.0,2026-06-30,2460.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
44568066,174094,SRF26JUN2440CE,SRF,0.0,2026-06-30,2440.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
44568322,174095,SRF26JUN2440PE,SRF,0.0,2026-06-30,2440.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
36104706,141034,SRF26JUN2420PE,SRF,0.0,2026-06-30,2420.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
44567554,174092,SRF26JUN2400CE,SRF,0.0,2026-06-30,2400.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
44567810,174093,SRF26JUN2400PE,SRF,0.0,2026-06-30,2400.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
36104194,141032,SRF26JUN2380PE,SRF,0.0,2026-06-30,2380.0,0.05,200,PE,NFO-OPT,NFO,2026-06-03
44567042,174090,SRF26JUN2360CE,SRF,0.0,2026-06-30,2360.0,0.05,200,CE,NFO-OPT,NFO,2026-06-03
