instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,_date
194430977,759496,840MCSL31-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194431489,759498,788MFL28-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194432001,759500,805MFL30-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194433025,759504,364D291026-TB,GOI TBILL 364D-29/10/26,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194433281,759505,692OIT28-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194433793,759507,702OIT40-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194436353,759517,MIDWESTLTD,MIDWEST,0.0,,0.0,0.1,1,EQ,NSE,NSE,2026-06-03
194437633,759522,GROWWSC250,GROWW NIFTY SMALLCAP 250 ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194438657,759526,712OIT40-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194444289,759548,666RJ29-SG,SDL RJ 6.66% 2029,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194444545,759549,714TN35A-SG,SDL TN 7.14% 2035,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194444801,759550,725GA36-SG,SDL GA 7.25% 2036,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194445057,759551,PIRAMALFIN,PIRAMAL FINANCE,0.0,,0.0,0.1,1,EQ,NSE,NSE,2026-06-03
194446593,759557,95PFL34-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194446849,759558,91PFL35-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194447105,759559,930PFL29-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194447361,759560,912PFL27-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194447617,759561,919PFL28-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194447873,759562,905PFL26-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194448129,759563,920PFL28-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194448385,759564,935PFL33-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194449665,759569,ORKLAINDIA,ORKLA INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,2026-06-03
194450945,759574,710PFCL40-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194451457,759576,QSIFHRR-SF,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194454273,759587,STUDDS,STUDDS ACCESSORIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,2026-06-03
194455553,759592,985CCSP28-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194456065,759594,73AP37-SG,SDL AP 7.3% 2037,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194456321,759595,748KL45-SG,SDL KL 7.48% 2045,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194456577,759596,746TN55-SG,SDL TN 7.46% 2055,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194456833,759597,745TS57-SG,SDL TS 7.45% 2057,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194457601,759600,364D061126-TB,GOI TBILL 364D-06/11/26,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194457857,759601,711SDIL30-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194458369,759603,805AIFL32-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194458881,759605,LENSKART,LENSKART SOLUTIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE,2026-06-03
194460161,759610,CHOICEGOLD,CHOICE GOLD ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194483201,759700,748KA37A-SG,SDL KA 7.48% 2037,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194483457,759701,754CG38-SG,SDL CG 7.54% 2038,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194483713,759702,768JK38-SG,SDL JK 7.68% 2038,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194483969,759703,754KA39-SG,SDL KA 7.54% 2039,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194484225,759704,756MP39-SG,SDL MP 7.56% 2039,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194484481,759705,762UP41-SG,SDL UP 7.62% 2041,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194484737,759706,763MP41-SG,SDL MP 7.63% 2041,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194484993,759707,767UK41-SG,SDL UK 7.67% 2041,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194485249,759708,767CG43-SG,SDL CG 7.67% 2043,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194485505,759709,767TS46-SG,SDL TS 7.67% 2046,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194485761,759710,9PCPL28B-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194486273,759712,1180IFL28-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194486785,759714,724SFL28-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194487297,759716,654TN29-SG,SDL TN 6.54% 2029,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194488065,759719,GROWWMC150,GROWW NIFTY MIDCAP 150 ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194489089,759723,PWL,PHYSICSWALLAH,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194490369,759728,EMMVEE,EMMVEE PHOTOVOLTAIC PWR L,0.0,,0.0,0.05,1,EQ,NSE,NSE,2026-06-03
194491649,759733,715NBFID40-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194492161,759735,701TN32-SG,SDL TN 7.01% 2032,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194492417,759736,702UP32-SG,SDL UP 7.02% 2032,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194492673,759737,707MH33-SG,SDL MH 7.07% 2033,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194492929,759738,714MZ33-SG,SDL MZ 7.14% 2033,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194493185,759739,724UP36-SG,SDL UP 7.24% 2036,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194493441,759740,725MH37-SG,SDL MH 7.25% 2037,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194493697,759741,744BR40-SG,SDL BR 7.44% 2040,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194493953,759742,745MP41-SG,SDL MP 7.45% 2041,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194494209,759743,746MP43-SG,SDL MP 7.46% 2043,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194494465,759744,745MP44B-SG,SDL MP 7.45% 2044,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194494721,759745,746JK45-SG,SDL JK 7.46% 2045,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194494977,759746,744TS56A-SG,SDL TS 7.44% 2056,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194495233,759747,SHIVAUM,SHIV AUM STEELS,0.0,,0.0,0.05,1,EQ,NSE,NSE,2026-06-03
194496513,759752,MODIS,MODIS NAVNIRMAN,0.0,,0.0,0.05,1,EQ,NSE,NSE,2026-06-03
194497025,759754,880PFL28-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194497537,759756,TAURIAN-SM,TAURIAN MPS,0.0,,0.0,0.05,800,EQ,NSE,NSE,2026-06-03
194499073,759762,850KGEL30-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194500865,759769,ADVENTHTL,ADVENT HOTELS INTERNATI L,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194502145,759774,701NGEL35-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194502657,759776,FINBUD-SM,FINBUD FINANCIAL SERV,0.0,,0.0,0.05,1000,EQ,NSE,NSE,2026-06-03
194503681,759780,ENERGY,MIRAE ASSET NIFTY ENERGY ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194504193,759782,TMCV,TATA MOTORS,0.0,,0.0,0.05,1,EQ,NSE,NSE,2026-06-03
194505473,759787,765TMCV27-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194505985,759789,692AVTL28-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194506497,759791,113ESFB31B-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194507009,759793,12DCCL27-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194507521,759795,77NVCL28-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194508033,759797,EUROPRATIK,EURO PRATIK SALES,0.0,,0.0,0.05,1,EQ,NSE,NSE,2026-06-03
194510081,759805,SHETHJI-ST,SHREEJI GLOBAL FMCG,0.0,,0.0,0.05,1000,EQ,NSE,NSE,2026-06-03
194510337,759806,GROWW,BILLIONBRAINS GARAGE VN L,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194511617,759811,765TMCV28-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194512385,759814,SMALL250,MIRAE ASSET NIFTY SMALLCAP 250 ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194513921,759820,PINELABS,PINE LABS,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194515201,759825,CURIS-SM,CURIS LIFESCIENCES,0.0,,0.0,0.05,1000,EQ,NSE,NSE,2026-06-03
194516737,759831,364D121126-TB,GOI TBILL 364D-12/11/26,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194516993,759832,SICCL28-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194517505,759834,686NBFID30-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194518017,759836,712TACA28-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194518529,759838,73TACA30-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194519553,759842,BETA,BETA DRUGS,0.0,,0.0,0.1,1,EQ,NSE,NSE,2026-06-03
194520833,759847,SHILCTECH,SHILCHAR TECHNOLOGIES,0.0,,0.0,0.1,1,EQ,NSE,NSE,2026-06-03
194521857,759851,655TN29-SG,SDL TN 6.55% 2029,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194522113,759852,684GJ31B-SG,SDL GJ 6.84% 2031,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194522369,759853,712UP33B-SG,SDL UP 7.12% 2033,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194522625,759854,716TN35-SG,SDL TN 7.16% 2035,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194522881,759855,718UP35-SG,SDL UP 7.18% 2035,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194523137,759856,716RJ35-SG,SDL RJ 7.16% 2035,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194523393,759857,72TN36-SG,SDL TN 7.2% 2036,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194523649,759858,729RJ37-SG,SDL RJ 7.29% 2037,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194523905,759859,745HP40-SG,SDL HP 7.45% 2040,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194524161,759860,75AR45-SG,SDL AR 7.5% 2045,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194524417,759861,75TS51-SG,SDL TS 7.5% 2051,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194524673,759862,75TS52-SG,SDL TS 7.5% 2052,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194524929,759863,675RJ30A-SG,SDL RJ 6.75% 2030,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194525697,759866,364D191126-TB,GOI TBILL 364D-19/11/26,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194525953,759867,CAPILLARY,CAPILLARY TECHNO INDIA L,0.0,,0.0,0.05,1,EQ,NSE,NSE,2026-06-03
194527233,759872,726JCL30-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194527745,759874,72841ABH30-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194528257,759876,UTLSOLAR,FUJIYAMA POWER SYSTEMS L,0.0,,0.0,0.05,1,EQ,NSE,NSE,2026-06-03
194528769,759878,771SIHF35-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194529281,759880,TENNIND,TENNECO CLEAN AIR INDIA L,0.0,,0.0,0.05,1,EQ,NSE,NSE,2026-06-03
194530561,759885,CHEMICAL,KOTAK NIFTY CHEMICALS ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194532097,759891,MOIPO,MOTILAL OSWAL BSE SELECT IPO ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194533121,759895,910HFL36-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194533633,759897,1225IFL27-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194534145,759899,803MFL31-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194534657,759901,725MPL29-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194535169,759903,712MPL28-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194535681,759905,732MPL30-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194536193,759907,677MH30-SG,SDL MH 6.77% 2030,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194536449,759908,689NL30-SG,SDL NL 6.89% 2030,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194536705,759909,744RJ33B-SG,SDL RJ 7.44% 2033,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194536961,759910,724GJ33-SG,SDL GJ 7.24% 2033,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194537217,759911,754PN34-SG,SDL PN 7.54% 2034,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194537473,759912,734MH34-SG,SDL MH 7.34% 2034,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194537729,759913,737KA34-SG,SDL KA 7.37% 2034,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194537985,759914,738KA34-SG,SDL KA 7.38% 2034,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194538241,759915,74GJ36-SG,SDL GJ 7.4% 2036,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194538497,759916,743TN36-SG,SDL TN 7.43% 2036,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194538753,759917,744KA36-SG,SDL KA 7.44% 2036,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194539009,759918,75GA36-SG,SDL GA 7.5% 2036,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194539265,759919,752RJ36-SG,SDL RJ 7.52% 2036,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194539521,759920,730BTL27-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194540033,759922,740BTL29-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194541825,759929,SOLARWORLD,SOLARWORLD ENERGY SOL,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194543105,759934,STYL,SESHAASAI TECHNOLOGIES L,0.0,,0.0,0.05,1,EQ,NSE,NSE,2026-06-03
194544385,759939,743PHFL28-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194544897,759941,799GSGL28-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194545409,759943,799GSGL29-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194545921,759945,MGSL-SM,MATRIX GEO SOLUTIONS,0.0,,0.0,0.05,1200,EQ,NSE,NSE,2026-06-03
194546945,759949,714SECIL35-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194547457,759951,JARO,JARO INS OF TEC MG N RE L,0.0,,0.0,0.05,1,EQ,NSE,NSE,2026-06-03
194548737,759956,ARSSBL,ANAND RATHI SH N STK BR L,0.0,,0.0,0.05,1,EQ,NSE,NSE,2026-06-03
194550017,759961,ECOLINE-SM,ECOLINE EXIM,0.0,,0.0,0.05,1000,EQ,NSE,NSE,2026-06-03
194552065,759969,PAUSHAKLTD,PAUSHAK,0.0,,0.0,0.05,1,EQ,NSE,NSE,2026-06-03
194553345,759974,888ECL28-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194553601,759975,925ECL28-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194554369,759978,MSCIADD,DSP MSCI INDIA ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194555137,759981,708PFCL35-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194555649,759983,674SIDBI29-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194555905,759984,656RJ29-SG,SDL RJ 6.56% 2029,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194556161,759985,698GJ32-SG,SDL GJ 6.98% 2032,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194556417,759986,706UK32-SG,SDL UK 7.06% 2032,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194557185,759989,KSR-BE,KSR FOOTWEAR,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194557953,759992,AONETMMQ50,AONEAMC - AONETMMQ50,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194558721,759995,ESENSEX,EDELWEISS BSE SENSEX ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194559489,759998,ENIFTY,EDELWEISS NIFTY 50 ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194560257,760001,MOSERVICE,MOTILAL OSWAL NIFTY SERVICES SECTOR ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194561025,760004,707GJ33-SG,SDL GJ 7.07% 2033,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194561281,760005,745ISL28-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194561793,760007,EXCELSOFT,EXCELSOFT TECHNOLOGIES L,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194563073,760012,729PN33-SG,SDL PN 7.29% 2033,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194563329,760013,714TN34A-SG,SDL TN 7.14% 2034,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194563585,760014,719CG35A-SG,SDL CG 7.19% 2035,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194563841,760015,721SK35-SG,SDL SK 7.21% 2035,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194564097,760016,724RJ36A-SG,SDL RJ 7.24% 2036,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194564353,760017,731MN37-SG,SDL MN 7.31% 2037,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194564609,760018,734TS38-SG,SDL TS 7.34% 2038,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194564865,760019,741HR40-SG,SDL HR 7.41% 2040,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194565121,760020,751JK40-SG,SDL JK 7.51% 2040,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194565377,760021,746TS42A-SG,SDL TS 7.46% 2042,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194565633,760022,748WB44A-SG,SDL WB 7.48% 2044,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194565889,760023,746BR45-SG,SDL BR 7.46% 2045,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194566145,760024,745TS48-SG,SDL TS 7.45% 2048,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194566401,760025,745KL50-SG,SDL KL 7.45% 2050,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194566657,760026,745TS53-SG,SDL TS 7.45% 2053,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194566913,760027,744TN55B-SG,SDL TN 7.44% 2055,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194567681,760030,364D261126-TB,GOI TBILL 364D-26/11/26,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194567937,760031,840CIFL32-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194568449,760033,ROCKPP-E1,ROCKINGDCE RS.5 PPD UP,0.0,,0.0,0.05,1000,EQ,NSE,NSE,2026-06-03
194568961,760035,705SFL28A-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194569473,760037,727ABL35-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194569985,760039,SUDEEPPHRM,SUDEEP PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE,2026-06-03
194571521,760045,11VCCL27-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194572033,760047,1125VCCL27-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194572545,760049,115VCCL28-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194573057,760051,GROWWCAPM,GROWW NIFTY CAPITAL MARKETS ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194573825,760054,MOMNC,MOTILAL OSWAL NIFTY MNC ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194574593,760057,753SK36-SG,SDL SK 7.53% 2036,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194574849,760058,747KA36-SG,SDL KA 7.47% 2036,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194575105,760059,748MH37-SG,SDL MH 7.48% 2037,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194575361,760060,764CG40-SG,SDL CG 7.64% 2040,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194575617,760061,767HR41-SG,SDL HR 7.67% 2041,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194575873,760062,772WB41-SG,SDL WB 7.72% 2041,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194576129,760063,675HP29-SG,SDL HP 6.75% 2029,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194576385,760064,709TN32-SG,SDL TN 7.09% 2032,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194576641,760065,718TN33-SG,SDL TN 7.18% 2033,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194576897,760066,72MP33-SG,SDL MP 7.2% 2033,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194577153,760067,717GJ34-SG,SDL GJ 7.17% 2034,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194577409,760068,72MH34-SG,SDL MH 7.2% 2034,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194577665,760069,72TN35-SG,SDL TN 7.2% 2035,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194577921,760070,744MP38-SG,SDL MP 7.44% 2038,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194578177,760071,749TS39-SG,SDL TS 7.49% 2039,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194578433,760072,743MH40-SG,SDL MH 7.43% 2040,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194578689,760073,JAYKAY,JAYKAY ENTERPRISES,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194579969,760078,728TFSIL28-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194580481,760080,0IRFC35-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194580993,760082,751UP40A-SG,SDL UP 7.51% 2040,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194581249,760083,753AP40-SG,SDL AP 7.53% 2040,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194581505,760084,756WB42A-SG,SDL WB 7.56% 2042,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194581761,760085,759AP44-SG,SDL AP 7.59% 2044,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194582017,760086,768TS44-SG,SDL TS 7.68% 2044,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194582273,760087,755TS46-SG,SDL TS 7.55% 2046,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194582529,760088,754MP48-SG,SDL MP 7.54% 2048,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194582785,760089,752TS52-SG,SDL TS 7.52% 2052,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194583041,760090,752TN55-SG,SDL TN 7.52% 2055,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194583297,760091,724RJ35-SG,SDL RJ 7.24% 2035,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194583553,760092,74BR35-SG,SDL BR 7.4% 2035,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194583809,760093,744ML35-SG,SDL ML 7.44% 2035,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194584065,760094,749PN35A-SG,SDL PN 7.49% 2035,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194584321,760095,735AP36-SG,SDL AP 7.35% 2036,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194584577,760096,736UP36-SG,SDL UP 7.36% 2036,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194584833,760097,75WB37-SG,SDL WB 7.5% 2037,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194585601,760100,364D031226-TB,GOI TBILL 364D-03/12/26,0.0,,0.0,0.01,100,EQ,NSE,NSE,2026-06-03
194585857,760101,SKFINDUS,SKF IND (INDUSTRIAL),0.0,,0.0,0.1,1,EQ,NSE,NSE,2026-06-03
194587137,760106,736CIFL28-N0,,0.0,,0.0,0.01,1,EQ,NSE,NSE,2026-06-03
194588673,760112,SUBAHOTELS-SM,SUBA HOTELS,0.0,,0.0,0.05,1200,EQ,NSE,NSE,2026-06-03
